date,tic,adjcp,datadate
2012-09-12,NKE,21.164793014526367,20120912
2012-09-12,PFE,13.083374977111816,20120912
2012-09-12,PG,46.029197692871094,20120912
2012-09-12,TRV,50.112098693847656,20120912
2012-09-12,UNH,42.377281188964844,20120912
2012-09-12,V,30.28788948059082,20120912
2012-09-12,VZ,22.300554275512695,20120912
2012-09-12,WMT,18.91989517211914,20120912
2012-09-12,XOM,52.20928955078125,20120912
2012-09-13,AAPL,20.552000045776367,20120913
2012-09-13,AXP,48.845706939697266,20120913
2012-09-13,BA,59.616825103759766,20120913
2012-09-13,CAT,64.2629165649414,20120913
2012-09-13,CSCO,12.749566078186035,20120913
2012-09-13,CVX,66.7191390991211,20120913
2012-09-13,DIS,46.011531829833984,20120913
2012-09-13,GS,93.66316986083984,20120913
2012-09-13,HD,42.70862579345703,20120913
2012-09-13,IBM,118.46485900878906,20120913
2012-09-13,INTC,16.53485870361328,20120913
2012-09-13,JNJ,47.29656982421875,20120913
2012-09-13,JPM,28.643369674682617,20120913
2012-09-13,KO,25.233144760131836,20120913
2012-09-13,MCD,64.01740264892578,20120913
2012-09-13,MMM,50.92656707763672,20120913
2012-09-13,MRK,27.843059539794922,20120913
2012-09-13,MSFT,24.657184600830078,20120913
2012-09-13,NKE,20.82058334350586,20120913
2012-09-13,PFE,13.1812162399292,20120913
2012-09-13,PG,46.576698303222656,20120913
2012-09-13,TRV,50.78728485107422,20120913
2012-09-13,UNH,43.23573684692383,20120913
2012-09-13,V,30.63283348083496,20120913
2012-09-13,VZ,22.643333435058594,20120913
2012-09-13,WMT,19.193214416503906,20120913
2012-09-13,XOM,53.18876266479492,20120913
2012-09-14,AAPL,20.801759719848633,20120914
2012-09-14,AXP,49.027687072753906,20120914
2012-09-14,BA,59.3669548034668,20120914
2012-09-14,CAT,66.02751922607422,20120914
2012-09-14,CSCO,12.83516788482666,20120914
2012-09-14,CVX,67.11408996582031,20120914
2012-09-14,DIS,45.792850494384766,20120914
2012-09-14,GS,94.19876861572266,20120914
2012-09-14,HD,43.55840301513672,20120914
2012-09-14,IBM,118.72325134277344,20120914
2012-09-14,INTC,16.541934967041016,20120914
2012-09-14,JNJ,46.94007873535156,20120914
2012-09-14,JPM,28.760988235473633,20120914
2012-09-14,KO,25.08180809020996,20120914
2012-09-14,MCD,64.10826873779297,20120914
2012-09-14,MMM,51.988677978515625,20120914
2012-09-14,MRK,27.194673538208008,20120914
2012-09-14,MSFT,24.872356414794922,20120914
2012-09-14,NKE,20.283281326293945,20120914
2012-09-14,PFE,12.936612129211426,20120914
2012-09-14,PG,46.745670318603516,20120914
2012-09-14,TRV,50.883731842041016,20120914
2012-09-14,UNH,43.524566650390625,20120914
2012-09-14,V,30.467178344726562,20120914
2012-09-14,VZ,22.121700286865234,20120914
2012-09-14,WMT,19.029735565185547,20120914
2012-09-14,XOM,53.812599182128906,20120914
2012-09-17,AAPL,21.05753517150879,20120917
2012-09-17,AXP,48.953250885009766,20120917
2012-09-17,BA,58.23426818847656,20120917
2012-09-17,CAT,65.19121551513672,20120917
2012-09-17,CSCO,12.617847442626953,20120917
2012-09-17,CVX,67.05113983154297,20120917
2012-09-17,DIS,45.61790466308594,20120917
2012-09-17,GS,93.06550598144531,20120917
2012-09-17,HD,43.15550231933594,20120917
2012-09-17,IBM,118.91840362548828,20120917
2012-09-17,INTC,16.499462127685547,20120917
2012-09-17,JNJ,46.789268493652344,20120917
2012-09-17,JPM,28.498079299926758,20120917
2012-09-17,KO,25.233144760131836,20120917
2012-09-17,MCD,64.4158935546875,20120917
2012-09-17,MMM,51.87803268432617,20120917
2012-09-17,MRK,27.43159294128418,20120917
2012-09-17,MSFT,24.872356414794922,20120917
2012-09-17,NKE,20.56243133544922,20120917
2012-09-17,PFE,13.056199073791504,20120917
2012-09-17,PG,46.80650329589844,20120917
2012-09-17,TRV,50.80955123901367,20120917
2012-09-17,UNH,43.70908737182617,20120917
2012-09-17,V,30.380924224853516,20120917
2012-09-17,VZ,22.146543502807617,20120917
2012-09-17,WMT,18.899465560913086,20120917
2012-09-17,XOM,53.585227966308594,20120917
2012-09-18,AAPL,21.121633529663086,20120918
2012-09-18,AXP,48.5313720703125,20120918
2012-09-18,BA,58.67566680908203,20120918
2012-09-18,CAT,65.95664978027344,20120918
2012-09-18,CSCO,12.545408248901367,20120918
2012-09-18,CVX,66.95381164550781,20120918
2012-09-18,DIS,45.39921951293945,20120918
2012-09-18,GS,93.04996490478516,20120918
2012-09-18,HD,43.11885452270508,20120918
2012-09-18,IBM,118.87244415283203,20120918
2012-09-18,INTC,16.541934967041016,20120918
2012-09-18,JNJ,46.99492263793945,20120918
2012-09-18,JPM,28.546510696411133,20120918
2012-09-18,KO,25.41079330444336,20120918
2012-09-18,MCD,65.07304382324219,20120918
2012-09-18,MMM,51.68443298339844,20120918
2012-09-18,MRK,27.481470108032227,20120918
2012-09-18,MSFT,24.84844398498535,20120918
2012-09-18,NKE,20.50996208190918,20120918
2012-09-18,PFE,13.050761222839355,20120918
2012-09-18,PG,46.78623962402344,20120918
2012-09-18,TRV,50.794708251953125,20120918
2012-09-18,UNH,44.2305908203125,20120918
2012-09-18,V,30.333282470703125,20120918
2012-09-18,VZ,22.310489654541016,20120918
2012-09-18,WMT,18.889245986938477,20120918
2012-09-18,XOM,53.43362808227539,20120918
2012-09-19,AAPL,21.12734603881836,20120919
2012-09-19,AXP,48.5313720703125,20120919
2012-09-19,BA,58.217594146728516,20120919
2012-09-19,CAT,66.57320404052734,20120919
2012-09-19,CSCO,12.591508865356445,20120919
2012-09-19,CVX,66.74205780029297,20120919
2012-09-19,DIS,46.0990104675293,20120919
2012-09-19,GS,92.38243865966797,20120919
2012-09-19,HD,43.56573486328125,20120919
2012-09-19,IBM,118.50508117675781,20120919
2012-09-19,INTC,16.386205673217773,20120919
2012-09-19,JNJ,47.02922439575195,20120919
2012-09-19,JPM,28.601863861083984,20120919
2012-09-19,KO,25.345006942749023,20120919
2012-09-19,MCD,64.89825439453125,20120919
2012-09-19,MMM,51.79505920410156,20120919
2012-09-19,MRK,27.74953842163086,20120919
2012-09-19,MSFT,24.744842529296875,20120919
2012-09-19,NKE,20.49736785888672,20120919
2012-09-19,PFE,13.132293701171875,20120919
2012-09-19,PG,46.81327438354492,20120919
2012-09-19,TRV,50.62405776977539,20120919
2012-09-19,UNH,44.086158752441406,20120919
2012-09-19,V,30.589725494384766,20120919
2012-09-19,VZ,22.489328384399414,20120919
2012-09-19,WMT,18.996530532836914,20120919
2012-09-19,XOM,52.8039665222168,20120919
2012-09-20,AAPL,21.02503776550293,20120920
2012-09-20,AXP,48.25840377807617,20120920
2012-09-20,BA,58.17595291137695,20120920
2012-09-20,CAT,65.58100891113281,20120920
2012-09-20,CSCO,12.584922790527344,20120920
2012-09-20,CVX,67.4575424194336,20120920
2012-09-20,DIS,46.06402587890625,20120920
2012-09-20,GS,91.3035888671875,20120920
2012-09-20,HD,43.426544189453125,20120920
2012-09-20,IBM,118.36156463623047,20120920
2012-09-20,INTC,16.40744400024414,20120920
2012-09-20,JNJ,47.23487854003906,20120920
2012-09-20,JPM,28.53959083557129,20120920
2012-09-20,KO,25.42395782470703,20120920
2012-09-20,MCD,65.1219711303711,20120920
2012-09-20,MMM,51.76740264892578,20120920
2012-09-20,MRK,27.98645782470703,20120920
2012-09-20,MSFT,25.06361961364746,20120920
2012-09-20,NKE,20.30007553100586,20120920
2012-09-20,PFE,13.268181800842285,20120920
2012-09-20,PG,47.016048431396484,20120920
2012-09-20,TRV,50.78728485107422,20120920
2012-09-20,UNH,44.078128814697266,20120920
2012-09-20,V,30.54888343811035,20120920
2012-09-20,VZ,22.59861946105957,20120920
2012-09-20,WMT,19.093595504760742,20120920
2012-09-20,XOM,53.35786437988281,20120920
2012-09-21,AAPL,21.06686019897461,20120921
2012-09-21,AXP,47.86134338378906,20120921
2012-09-21,BA,58.27590560913086,20120921
2012-09-21,CAT,64.9998779296875,20120921
2012-09-21,CSCO,12.446621894836426,20120921
2012-09-21,CVX,67.42892456054688,20120921
2012-09-21,DIS,46.13399887084961,20120921
2012-09-21,GS,90.59720611572266,20120921
2012-09-21,HD,43.52909851074219,20120921
2012-09-21,IBM,118.24675750732422,20120921
2012-09-21,INTC,16.372051239013672,20120921
2012-09-21,JNJ,47.34455490112305,20120921
2012-09-21,JPM,28.283607482910156,20120921
2012-09-21,KO,25.02259063720703,20120921
2012-09-21,MCD,65.51345825195312,20120921
2012-09-21,MMM,51.5627326965332,20120921
2012-09-21,MRK,27.998926162719727,20120921
2012-09-21,MSFT,24.856412887573242,20120921
2012-09-21,NKE,20.258092880249023,20120921
2012-09-21,PFE,13.327972412109375,20120921
2012-09-21,PG,46.921409606933594,20120921
2012-09-21,TRV,50.906009674072266,20120921
2012-09-21,UNH,45.07298278808594,20120921
2012-09-21,V,30.63739585876465,20120921
2012-09-21,VZ,22.673131942749023,20120921
2012-09-21,WMT,19.01696014404297,20120921
2012-09-21,XOM,53.59104919433594,20120921
2012-09-24,AAPL,20.787010192871094,20120924
2012-09-24,AXP,47.70417785644531,20120924
2012-09-24,BA,58.325889587402344,20120924
2012-09-24,CAT,64.39752960205078,20120924
2012-09-24,CSCO,12.387359619140625,20120924
2012-09-24,CVX,67.41747283935547,20120924
2012-09-24,DIS,46.29145431518555,20120924
2012-09-24,GS,90.50407409667969,20120924
2012-09-24,HD,43.507118225097656,20120924
2012-09-24,IBM,117.85063934326172,20120924
2012-09-24,INTC,16.13846778869629,20120924
2012-09-24,JNJ,47.30342483520508,20120924
2012-09-24,JPM,28.5257568359375,20120924
2012-09-24,KO,25.08180809020996,20120924
2012-09-24,MCD,65.51345825195312,20120924
2012-09-24,MMM,51.85039138793945,20120924
2012-09-24,MRK,28.142314910888672,20120924
2012-09-24,MSFT,24.529672622680664,20120924
2012-09-24,NKE,20.006235122680664,20120924
2012-09-24,PFE,13.452990531921387,20120924
2012-09-24,PG,47.151222229003906,20120924
2012-09-24,TRV,50.76503372192383,20120924
2012-09-24,UNH,44.91252517700195,20120924
2012-09-24,V,30.35143280029297,20120924
2012-09-24,VZ,22.693008422851562,20120924
2012-09-24,WMT,19.091041564941406,20120924
2012-09-24,XOM,53.56772994995117,20120924
2012-09-25,AAPL,20.267932891845703,20120925
2012-09-25,AXP,47.25749588012695,20120925
2012-09-25,BA,57.78450012207031,20120925
2012-09-25,CAT,61.66204833984375,20120925
2012-09-25,CSCO,12.295162200927734,20120925
2012-09-25,CVX,66.93091583251953,20120925
2012-09-25,DIS,45.95905303955078,20120925
2012-09-25,GS,88.09788513183594,20120925
2012-09-25,HD,43.74888229370117,20120925
2012-09-25,IBM,117.67269134521484,20120925
2012-09-25,INTC,15.954434394836426,20120925
2012-09-25,JNJ,47.52280807495117,20120925
2012-09-25,JPM,28.055278778076172,20120925
2012-09-25,KO,24.792306900024414,20120925
2012-09-25,MCD,64.9192123413086,20120925
2012-09-25,MMM,51.35250473022461,20120925
2012-09-25,MRK,28.123613357543945,20120925
2012-09-25,MSFT,24.2188663482666,20120925
2012-09-25,NKE,19.955862045288086,20120925
2012-09-25,PFE,13.501916885375977,20120925
2012-09-25,PG,47.03630065917969,20120925
2012-09-25,TRV,50.80955123901367,20120925
2012-09-25,UNH,45.08905029296875,20120925
2012-09-25,V,30.53751564025879,20120925
2012-09-25,VZ,22.663190841674805,20120925
2012-09-25,WMT,18.96842384338379,20120925
2012-09-25,XOM,53.48609161376953,20120925
2012-09-26,AAPL,20.016368865966797,20120926
2012-09-26,AXP,46.43857955932617,20120926
2012-09-26,BA,58.509098052978516,20120926
2012-09-26,CAT,61.619503021240234,20120926
2012-09-26,CSCO,12.235888481140137,20120926
2012-09-26,CVX,66.57032012939453,20120926
2012-09-26,DIS,45.434200286865234,20120926
2012-09-26,GS,87.7718734741211,20120926
2012-09-26,HD,43.345970153808594,20120926
2012-09-26,IBM,117.1100845336914,20120926
2012-09-26,INTC,16.03229331970215,20120926
2012-09-26,JNJ,47.30342483520508,20120926
2012-09-26,JPM,27.840805053710938,20120926
2012-09-26,KO,24.844942092895508,20120926
2012-09-26,MCD,65.15692901611328,20120926
2012-09-26,MMM,51.21976852416992,20120926
2012-09-26,MRK,28.0612850189209,20120926
2012-09-26,MSFT,24.04354476928711,20120926
2012-09-26,NKE,20.041912078857422,20120926
2012-09-26,PFE,13.496479034423828,20120926
2012-09-26,PG,46.84028625488281,20120926
2012-09-26,TRV,50.29018020629883,20120926
2012-09-26,UNH,44.75206756591797,20120926
2012-09-26,V,30.074554443359375,20120926
2012-09-26,VZ,22.648290634155273,20120926
2012-09-26,WMT,18.950544357299805,20120926
2012-09-26,XOM,53.18876266479492,20120926
2012-09-27,AAPL,20.502042770385742,20120927
2012-09-27,AXP,46.79425811767578,20120927
2012-09-27,BA,58.384178161621094,20120927
2012-09-27,CAT,61.59827423095703,20120927
2012-09-27,CSCO,12.380768775939941,20120927
2012-09-27,CVX,67.08549499511719,20120927
2012-09-27,DIS,45.99403762817383,20120927
2012-09-27,GS,89.44068908691406,20120927
2012-09-27,HD,43.86608123779297,20120927
2012-09-27,IBM,118.2065658569336,20120927
2012-09-27,INTC,16.34373664855957,20120927
2012-09-27,JNJ,47.310279846191406,20120927
2012-09-27,JPM,28.145214080810547,20120927
2012-09-27,KO,25.20682144165039,20120927
2012-09-27,MCD,65.20584106445312,20120927
2012-09-27,MMM,51.34697723388672,20120927
2012-09-27,MRK,28.19842529296875,20120927
2012-09-27,MSFT,24.035573959350586,20120927
2012-09-27,NKE,20.148954391479492,20120927
2012-09-27,PFE,13.567139625549316,20120927
2012-09-27,PG,46.84028625488281,20120927
2012-09-27,TRV,50.757606506347656,20120927
2012-09-27,UNH,45.12113952636719,20120927
2012-09-27,V,30.3900089263916,20120927
2012-09-27,VZ,22.73274803161621,20120927
2012-09-27,WMT,18.89691162109375,20120927
2012-09-27,XOM,53.52109146118164,20120927
2012-09-28,AAPL,20.074142456054688,20120928
2012-09-28,AXP,47.03415298461914,20120928
2012-09-28,BA,57.96774673461914,20120928
2012-09-28,CAT,60.974613189697266,20120928
2012-09-28,CSCO,12.578339576721191,20120928
2012-09-28,CVX,66.7191390991211,20120928
2012-09-28,DIS,45.73162078857422,20120928
2012-09-28,GS,88.23759460449219,20120928
2012-09-28,HD,44.225040435791016,20120928
2012-09-28,IBM,119.0906753540039,20120928
2012-09-28,INTC,16.039371490478516,20120928
2012-09-28,JNJ,47.24174499511719,20120928
2012-09-28,JPM,28.006851196289062,20120928
2012-09-28,KO,24.95680046081543,20120928
2012-09-28,MCD,64.14320373535156,20120928
2012-09-28,MMM,51.12570571899414,20120928
2012-09-28,MRK,28.117382049560547,20120928
2012-09-28,MSFT,23.716798782348633,20120928
2012-09-28,NKE,19.920177459716797,20120928
2012-09-28,PFE,13.507349014282227,20120928
2012-09-28,PG,46.880859375,20120928
2012-09-28,TRV,50.64631652832031,20120928
2012-09-28,UNH,44.45520782470703,20120928
2012-09-28,V,30.473987579345703,20120928
2012-09-28,VZ,22.638364791870117,20120928
2012-09-28,WMT,18.850933074951172,20120928
2012-09-28,XOM,53.317039489746094,20120928
2012-10-01,AAPL,19.842130661010742,20121001
2012-10-01,AXP,47.753807067871094,20121001
2012-10-01,BA,58.30922317504883,20121001
2012-10-01,CAT,60.570674896240234,20121001
2012-10-01,CSCO,12.538825035095215,20121001
2012-10-01,CVX,67.11408996582031,20121001
2012-10-01,DIS,45.547916412353516,20121001
2012-10-01,GS,90.70587921142578,20121001
2012-10-01,HD,44.371559143066406,20121001
2012-10-01,IBM,120.82429504394531,20121001
2012-10-01,INTC,16.110157012939453,20121001
2012-10-01,JNJ,47.392547607421875,20121001
2012-10-01,JPM,28.345874786376953,20121001
2012-10-01,KO,25.252878189086914,20121001
2012-10-01,MCD,64.3110122680664,20121001
2012-10-01,MMM,51.60698699951172,20121001
2012-10-01,MRK,28.192197799682617,20121001
2012-10-01,MSFT,23.501623153686523,20121001
2012-10-01,NKE,20.054502487182617,20121001
2012-10-01,PFE,13.61061954498291,20121001
2012-10-01,PG,46.94166946411133,20121001
2012-10-01,TRV,51.24729919433594,20121001
2012-10-01,UNH,45.297637939453125,20121001
2012-10-01,V,31.029979705810547,20121001
2012-10-01,VZ,22.75758171081543,20121001
2012-10-01,WMT,18.914779663085938,20121001
2012-10-01,XOM,53.52109146118164,20121001
2012-10-02,AAPL,19.8999080657959,20121002
2012-10-02,AXP,47.298866271972656,20121002
2012-10-02,BA,57.909446716308594,20121002
2012-10-02,CAT,60.570674896240234,20121002
2012-10-02,CSCO,12.518918991088867,20121002
2012-10-02,CVX,67.52050018310547,20121002
2012-10-02,DIS,45.17177963256836,20121002
2012-10-02,GS,91.00858306884766,20121002
2012-10-02,HD,44.195735931396484,20121002
2012-10-02,IBM,120.46267700195312,20121002
2012-10-02,INTC,16.166780471801758,20121002
2012-10-02,JNJ,47.2760124206543,20121002
2012-10-02,JPM,28.311279296875,20121002
2012-10-02,KO,25.226572036743164,20121002
2012-10-02,MCD,63.56996154785156,20121002
2012-10-02,MMM,51.74527359008789,20121002
2012-10-02,MRK,28.34805679321289,20121002
2012-10-02,MSFT,23.637100219726562,20121002
2012-10-02,NKE,19.928579330444336,20121002
2012-10-02,PFE,13.654109954833984,20121002
2012-10-02,PG,46.49559020996094,20121002
2012-10-02,TRV,50.972782135009766,20121002
2012-10-02,UNH,45.570411682128906,20121002
2012-10-02,V,30.86432456970215,20121002
2012-10-02,VZ,22.782428741455078,20121002
2012-10-02,WMT,18.83815574645996,20121002
2012-10-02,XOM,53.47443771362305,20121002
2012-10-03,AAPL,20.20503807067871,20121003
2012-10-03,AXP,47.647499084472656,20121003
2012-10-03,BA,58.18429183959961,20121003
2012-10-03,CAT,60.43601608276367,20121003
2012-10-03,CSCO,12.558727264404297,20121003
2012-10-03,CVX,66.47874450683594,20121003
2012-10-03,DIS,45.89781188964844,20121003
2012-10-03,GS,91.52088165283203,20121003
2012-10-03,HD,45.25062561035156,20121003
2012-10-03,IBM,120.84727478027344,20121003
2012-10-03,INTC,15.961512565612793,20121003
2012-10-03,JNJ,47.30342483520508,20121003
2012-10-03,JPM,28.478544235229492,20121003
2012-10-03,KO,25.160770416259766,20121003
2012-10-03,MCD,63.164466857910156,20121003
2012-10-03,MMM,51.87803268432617,20121003
2012-10-03,MRK,28.54132843017578,20121003
2012-10-03,MSFT,23.79649543762207,20121003
2012-10-03,NKE,19.687206268310547,20121003
2012-10-03,PFE,13.762815475463867,20121003
2012-10-03,PG,46.75243377685547,20121003
2012-10-03,TRV,51.202781677246094,20121003
2012-10-03,UNH,45.618553161621094,20121003
2012-10-03,V,31.436237335205078,20121003
2012-10-03,VZ,22.99108123779297,20121003
2012-10-03,WMT,18.953109741210938,20121003
2012-10-03,XOM,53.4627799987793,20121003
2012-10-04,AAPL,20.065109252929688,20121004
2012-10-04,AXP,48.45268630981445,20121004
2012-10-04,BA,58.25092697143555,20121004
2012-10-04,CAT,60.91793441772461,20121004
2012-10-04,CSCO,12.538825035095215,20121004
2012-10-04,CVX,67.0568618774414,20121004
2012-10-04,DIS,46.037776947021484,20121004
2012-10-04,GS,93.06550598144531,20121004
2012-10-04,HD,45.2286491394043,20121004
2012-10-04,IBM,120.7784423828125,20121004
2012-10-04,INTC,15.904884338378906,20121004
2012-10-04,JNJ,47.48854446411133,20121004
2012-10-04,JPM,29.147647857666016,20121004
2012-10-04,KO,25.21999168395996,20121004
2012-10-04,MCD,63.63985061645508,20121004
2012-10-04,MMM,52.23762512207031,20121004
2012-10-04,MRK,28.753293991088867,20121004
2012-10-04,MSFT,23.931970596313477,20121004
2012-10-04,NKE,20.125869750976562,20121004
2012-10-04,PFE,13.779121398925781,20121004
2012-10-04,PG,46.89435958862305,20121004
2012-10-04,TRV,51.40310287475586,20121004
2012-10-04,UNH,46.509098052978516,20121004
2012-10-04,V,31.697189331054688,20121004
2012-10-04,VZ,23.477928161621094,20121004
2012-10-04,WMT,19.0859375,20121004
2012-10-04,XOM,53.76597213745117,20121004
2012-10-05,AAPL,19.63751792907715,20121005
2012-10-05,AXP,48.61040496826172,20121005
2012-10-05,BA,59.042137145996094,20121005
2012-10-05,CAT,60.54231262207031,20121005
2012-10-05,CSCO,12.512290000915527,20121005
2012-10-05,CVX,67.25718688964844,20121005
2012-10-05,DIS,46.33518600463867,20121005
2012-10-05,GS,92.6075668334961,20121005
2012-10-05,HD,46.29820251464844,20121005
2012-10-05,IBM,120.89314270019531,20121005
2012-10-05,INTC,16.053525924682617,20121005
2012-10-05,JNJ,47.74903106689453,20121005
2012-10-05,JPM,29.07097816467285,20121005
2012-10-05,KO,25.384477615356445,20121005
2012-10-05,MCD,63.618900299072266,20121005
2012-10-05,MMM,52.530799865722656,20121005
2012-10-05,MRK,28.853059768676758,20121005
2012-10-05,MSFT,23.788516998291016,20121005
2012-10-05,NKE,19.985246658325195,20121005
2012-10-05,PFE,13.871529579162598,20121005
2012-10-05,PG,47.0633544921875,20121005
2012-10-05,TRV,51.61086654663086,20121005
2012-10-05,UNH,45.835166931152344,20121005
2012-10-05,V,31.83110809326172,20121005
2012-10-05,VZ,23.631113052368164,20121005
2012-10-05,WMT,19.190650939941406,20121005
2012-10-05,XOM,53.95835494995117,20121005
2012-10-08,AAPL,19.203590393066406,20121008
2012-10-08,AXP,48.82624435424805,20121008
2012-10-08,BA,58.7756233215332,20121008
2012-10-08,CAT,60.549415588378906,20121008
2012-10-08,CSCO,12.538825035095215,20121008
2012-10-08,CVX,67.3259048461914,20121008
2012-10-08,DIS,45.775352478027344,20121008
2012-10-08,GS,92.7239990234375,20121008
2012-10-08,HD,45.33121109008789,20121008
2012-10-08,IBM,120.451171875,20121008
2012-10-08,INTC,15.933196067810059,20121008
2012-10-08,JNJ,47.60507583618164,20121008
2012-10-08,JPM,29.036134719848633,20121008
2012-10-08,KO,25.384477615356445,20121008
2012-10-08,MCD,63.996402740478516,20121008
2012-10-08,MMM,52.75761032104492,20121008
2012-10-08,MRK,28.89044952392578,20121008
2012-10-08,MSFT,23.732738494873047,20121008
2012-10-08,NKE,19.936969757080078,20121008
2012-10-08,PFE,13.80629825592041,20121008
2012-10-08,PG,46.705108642578125,20121008
2012-10-08,TRV,51.596031188964844,20121008
2012-10-08,UNH,46.21226119995117,20121008
2012-10-08,V,31.479347229003906,20121008
2012-10-08,VZ,23.390031814575195,20121008
2012-10-08,WMT,19.221302032470703,20121008
2012-10-08,XOM,54.03413391113281,20121008
2012-10-09,AAPL,19.133777618408203,20121009
2012-10-09,AXP,48.34478759765625,20121009
2012-10-09,BA,58.833919525146484,20121009
2012-10-09,CAT,60.06044006347656,20121009
2012-10-09,CSCO,12.472478866577148,20121009
2012-10-09,CVX,67.17704772949219,20121009
2012-10-09,DIS,45.05806350708008,20121009
2012-10-09,GS,92.85594940185547,20121009
2012-10-09,HD,44.649932861328125,20121009
2012-10-09,IBM,119.40066528320312,20121009
2012-10-09,INTC,15.50143051147461,20121009
2012-10-09,JNJ,46.89896011352539,20121009
2012-10-09,JPM,28.84098243713379,20121009
2012-10-09,KO,25.371315002441406,20121009
2012-10-09,MCD,64.39491271972656,20121009
2012-10-09,MMM,51.966548919677734,20121009
2012-10-09,MRK,28.78447723388672,20121009
2012-10-09,MSFT,23.334270477294922,20121009
2012-10-09,NKE,19.829933166503906,20121009
2012-10-09,PFE,13.757383346557617,20121009
2012-10-09,PG,46.43473434448242,20121009
2012-10-09,TRV,51.43279266357422,20121009
2012-10-09,UNH,46.10795974731445,20121009
2012-10-09,V,31.03226661682129,20121009
2012-10-09,VZ,23.158992767333984,20121009
2012-10-09,WMT,18.937776565551758,20121009
2012-10-09,XOM,53.71348190307617,20121009
2012-10-10,AAPL,19.28603744506836,20121010
2012-10-10,AXP,48.12065505981445,20121010
2012-10-10,BA,58.58407211303711,20121010
2012-10-10,CAT,58.93363571166992,20121010
2012-10-10,CSCO,12.1473970413208,20121010
2012-10-10,CVX,64.36656951904297,20121010
2012-10-10,DIS,44.79564666748047,20121010
2012-10-10,GS,93.20521545410156,20121010
2012-10-10,HD,43.76352310180664,20121010
2012-10-10,IBM,118.15489196777344,20121010
2012-10-10,INTC,15.402331352233887,20121010
2012-10-10,JNJ,46.768707275390625,20121010
2012-10-10,JPM,29.11280632019043,20121010
2012-10-10,KO,25.062074661254883,20121010
2012-10-10,MCD,64.59762573242188,20121010
2012-10-10,MMM,51.601436614990234,20121010
2012-10-10,MRK,28.42910385131836,20121010
2012-10-10,MSFT,23.095190048217773,20121010
2012-10-10,NKE,19.775358200073242,20121010
2012-10-10,PFE,13.675850868225098,20121010
2012-10-10,PG,46.056243896484375,20121010
2012-10-10,TRV,51.492164611816406,20121010
2012-10-10,UNH,45.819129943847656,20121010
2012-10-10,V,31.18658447265625,20121010
2012-10-10,VZ,22.993247985839844,20121010
2012-10-10,WMT,19.26473045349121,20121010
2012-10-10,XOM,53.072174072265625,20121010
2012-10-11,AAPL,18.90056610107422,20121011
2012-10-11,AXP,48.53570556640625,20121011
2012-10-11,BA,58.9921875,20121011
2012-10-11,CAT,58.71392822265625,20121011
2012-10-11,CSCO,12.114229202270508,20121011
2012-10-11,CVX,64.71574401855469,20121011
2012-10-11,DIS,44.03461837768555,20121011
2012-10-11,GS,94.68775177001953,20121011
2012-10-11,HD,43.2287483215332,20121011
2012-10-11,IBM,118.12044525146484,20121011
2012-10-11,INTC,15.345706939697266,20121011
2012-10-11,JNJ,46.59730529785156,20121011
2012-10-11,JPM,29.342805862426758,20121011
2012-10-11,KO,25.075233459472656,20121011
2012-10-11,MCD,64.56966400146484,20121011
2012-10-11,MMM,51.35250473022461,20121011
2012-10-11,MRK,28.33559226989746,20121011
2012-10-11,MSFT,23.0712833404541,20121011
2012-10-11,NKE,19.918081283569336,20121011
2012-10-11,PFE,13.654109954833984,20121011
2012-10-11,PG,45.96161651611328,20121011
2012-10-11,TRV,51.31407165527344,20121011
2012-10-11,UNH,46.26039123535156,20121011
2012-10-11,V,31.556493759155273,20121011
2012-10-11,VZ,22.70194435119629,20121011
2012-10-11,WMT,19.160003662109375,20121011
2012-10-11,XOM,53.153778076171875,20121011
2012-10-12,AAPL,18.94901466369629,20121012
2012-10-12,AXP,48.05424118041992,20121012
2012-10-12,BA,59.84168243408203,20121012
2012-10-12,CAT,58.69268035888672,20121012
2012-10-12,CSCO,12.213744163513184,20121012
2012-10-12,CVX,64.14908599853516,20121012
2012-10-12,DIS,44.2532958984375,20121012
2012-10-12,GS,93.29834747314453,20121012
2012-10-12,HD,43.63165283203125,20121012
2012-10-12,IBM,119.29158782958984,20121012
2012-10-12,INTC,15.204136848449707,20121012
2012-10-12,JNJ,46.59730529785156,20121012
2012-10-12,JPM,29.008249282836914,20121012
2012-10-12,KO,25.154186248779297,20121012
2012-10-12,MCD,64.67454528808594,20121012
2012-10-12,MMM,51.30826950073242,20121012
2012-10-12,MRK,28.44157600402832,20121012
2012-10-12,MSFT,23.270511627197266,20121012
2012-10-12,NKE,19.817344665527344,20121012
2012-10-12,PFE,13.654109954833984,20121012
2012-10-12,PG,45.92105484008789,20121012
2012-10-12,TRV,50.987613677978516,20121012
2012-10-12,UNH,45.78703308105469,20121012
2012-10-12,V,31.572389602661133,20121012
2012-10-12,VZ,22.41063117980957,20121012
2012-10-12,WMT,19.364356994628906,20121012
2012-10-12,XOM,53.072174072265625,20121012
2012-10-15,AAPL,19.10097885131836,20121015
2012-10-15,AXP,47.805213928222656,20121015
2012-10-15,BA,60.17485427856445,20121015
2012-10-15,CAT,58.68558120727539,20121015
2012-10-15,CSCO,12.306624412536621,20121015
2012-10-15,CVX,64.57836151123047,20121015
2012-10-15,DIS,44.42824172973633,20121015
2012-10-15,GS,96.63597869873047,20121015
